value,
0.0680346109650351
0.0825273791948954
0.0845875563444914
0.0680346109650351
0.0845875563444914
0.0796824115695375
0.0958498477935791
0.079202257669889
0.0713803713971918
0.0855654040972391
0.070005472059603
0.0677187840143839
0.0803980181614558
0.0906118645387537
0.0854044866561889
0.0891189067921739
0.0958498477935791
0.072451114654541
0.0823108037312825
0.0811170467963585
0.0752178061576116
0.0680346109650351
0.0786370086669921
0.0788690778944227
0.0887818717956542
0.0781554214989961
0.0799673164592069
0.0664193511009216
0.0788690778944227
0.0818125339264565
0.0916296454036937
0.0845875563444914
0.0718519254164262
0.0781554214989961
0.0744527379671732
0.0821036762661404
0.0906118645387537
0.0734190362872499
0.078429102897644
0.072451114654541
0.0755482499416057
0.0821676323379295
0.0786370086669921
0.0786370086669921
0.0734190362872499
0.0906118645387537
0.0803980181614558
0.0845875563444914
0.0821676323379295
0.0958498477935791
0.0767175224092271
0.0786370086669921
0.0780456701914469
0.0775441001443301
0.0965528704903342
0.0759879673228544
0.0653979778289794
0.0854044866561889
0.0844830924814397
0.0811170467963585
0.0777085107915541
0.0767175224092271
0.070005472059603
0.0737582108913323
0.0833469033241272
0.0743236541748046
0.0732291918534499
0.0777085107915541
0.0803980181614558
0.0731706109821287
0.0775441001443301
0.0931583028851133
0.0765104090913813
0.0733212782786442
0.0731706109821287
0.0820103963216145
0.0906118645387537
0.0744527379671732
0.0775441001443301
0.0767175224092271
0.0737582108913323
0.0768682435154914
0.078429102897644
0.0765104090913813
0.0844830924814397
0.0756490090314079
0.0818125339264565
0.0781554214989961
0.0808651271619294
0.0833542466163635
0.0799673164592069
0.0887818717956542
0.0811170467963585
0.0781554214989961
0.0731706109821287
0.0731706109821287
0.0844830924814397
0.0833542466163635
0.0827367405096689
0.0814282894134521
0.0718519254164262
0.0825273791948954
0.0825273791948954
0.0916296454036937
0.0931583028851133
0.0844830924814397
0.0916296454036937
0.0833542466163635
0.079202257669889
0.0731706109821287
0.0732291918534499
0.0854044866561889
0.0811170467963585
0.072451114654541
0.0796824115695375
0.0906118645387537
0.0965528704903342
0.0743236541748046
0.0780456701914469
0.0780456701914469
0.0759543385998956
0.0975826768314137
0.0680346109650351
0.0803980181614558
0.0775441001443301
0.0788690778944227
0.0805601091945872
0.0777448058128356
0.0965528704903342
0.0811350293781446
0.065266734302634
0.0848376486036512
0.0975826768314137
0.0732291918534499
0.0653979778289794
0.0871050424045986
0.0780456701914469
0.0818125339264565
0.0743236541748046
0.0744527379671732
0.0713803713971918
0.0906118645387537
0.0777085107915541
0.0931583028851133
0.0854044866561889
0.0588117718696594
0.0844830924814397
0.0752178061576116
0.0916296454036937
0.072451114654541
